system_kanji_profile_link,company_name,capital,establishment_year,number_of_members,company_website,location,representative,system_kanji_project_count
https://system-kanji.com/services/10626,常磐システムエンジニアリング株式会社,"6,000万円",1981年 2月 9日,,https://www.tokiwa-sys.co.jp/,茨城県土浦市港町二丁目3番11号,福田 岳,0
https://system-kanji.com/services/10628,株式会社ジーネックス,,2018年2月1日,,https://www.g-nex.jp/,〒 507-0068 岐阜県多治見市大薮町1877番地,柴田 俊,0
https://system-kanji.com/services/17937,株式会社F企画,,2021年11月24日,15人(パートアルバイト含む),https://fkikaku.co.jp/,〒 804-0065 福岡県北九州市戸畑区新川町6-10,藤川聡太,0
https://system-kanji.com/services/11239,株式会社フリースタイル,"10,000,000円",2006年9月15日,200名（契約・派遣社員、フリーランスを含む）,http://freestyles.jp/,〒 460-0003 愛知県名古屋市中区錦1丁目5-13 オリックス名古屋錦ビル9階,青野 豪淑,0
https://system-kanji.com/services/17376,Toft,,,,https://toft-toft.com/,広島県福山市横尾町一丁目17-29,井上 智貴,0
https://system-kanji.com/services/15865,株式会社科学情報システムズ,"6,000万円",1984年4月3日,320名（2024年4月現在）,https://www.sisinc.co.jp/,〒 221-0056 神奈川県横浜市神奈川区金港町2-6 横浜プラザビル,浜地 歩,0
https://system-kanji.com/services/11451,株式会社ビヨンド,900万円,2007年4月4日,38名（2020年9月時点）,http://beyondjapan.com/,大阪府大阪市浪速区難波中1-10-4 南海SK難波ビル 3F,原岡 昌寛,0
https://system-kanji.com/services/17657,株式会社プロフェース・システムズ,"20,000,000円",2005年年1月,80名（有期社員、関連会社含む、2022年1月末現在）,https://www.proface-sys.com/,〒 103-0015 東京都中央区日本橋箱崎町18-11 COSMO8-4F,田 一輝,0
https://system-kanji.com/services/17644,株式会社アスネット,"10,000,000円",2001年11月27日,70名（契約社員含む）,http://www.asnet.co.jp/,〒 160-0023 東京都新宿区西新宿7丁目23番1号 TSビル5階,阿部 一尋,0
https://system-kanji.com/services/17633,TOOL株式会社,"82,500,000円",2002年4月1日,38名,https://www.tool.co.jp/,〒 153-0051 東京都目黒区上目黒 3-3-14,安引 広,0
https://system-kanji.com/services/17626,カチシステムプロダクツ株式会社,"4,800万円",1979年1月,272名（2024年4月）,https://www.knet.co.jp/,〒 141-0022 東京都品川区東五反田2-7-18 SOWA五反田ビル 3F,池田 俊一,0
https://system-kanji.com/services/15627,株式会社アブストラクト,,2009年8月,41名,https://www.abstract.co.jp/,〒 141-0031 東京都品川区西五反田7-22-17 TOCビル 11F-46,原 稔二,0
https://system-kanji.com/services/17619,株式会社ファイブ,"3,000万円",2000年10月20日,17名,https://www.fiv-e.com/,〒 105-0014 東京都港区芝1-15-13 オフィスニューガイア浜松町No.17 5F,夏目 勝康,0
https://system-kanji.com/services/15631,株式会社ダイナックス,"5,000万円",1977年10月,12名,https://www.dynax.co.jp/,〒 150-0013 東京都渋谷区恵比寿4-12-12 4階,佐藤 潤,0
https://system-kanji.com/services/13496,株式会社クラウンシステム,,2007年12月25日,,http://crownsystem.jp/,〒 547-0033 大阪府大阪市平野区平野西4丁目1番26号,,0
https://system-kanji.com/services/12134,株式会社ネオス,"1,000万円",2000年3月31日,55名 (関連会社含む),https://www.neo-s.co.jp/,〒 213-0001 神奈川県川崎市高津区溝口3-8-7 第一鈴勝ビル4階,豊永 尚樹,0
https://system-kanji.com/services/17548,株式会社エス・エー・ティー,"1,000万円",1998年9月14日,,https://www.satinc.co.jp/,〒 103-0013 東京都中央区日本橋人形町2-35-14 東京海苔会館ビル7F,小林 敦,0
https://system-kanji.com/services/16107,株式会社シンプルウェイ,"1,000万円",2007年4月17日,25名（役員3名、正社員19名、パート3名／2023年6月現在）,https://www.simple-way.co.jp/,〒 101-0021 東京都千代田区外神田4-14-2 東京タイムズタワー501,大野 裕介,0
https://system-kanji.com/services/15552,イナゾウ株式会社,"10,000,000円",2007年4月12日,,https://inazou.jp/,〒 103-0022 東京都中央区日本橋室町1-13-5 日本橋貝新N.Y.ビル 7階,大森 謙治,0
https://system-kanji.com/services/16180,トライシステム株式会社,"1,005万円",2004年5月,15名,http://www.trisystem.jp/,〒 210-0023 神奈川県川崎市川崎区小川町11-10 第10平沼ビル4B,柳島 靖正,0
https://system-kanji.com/services/17417,株式会社Lbose,"79,245,199円",2017年10月5日,,https://www.lbose.co.jp/,〒 860-0801 熊本県熊本市中央区安政町4-14,小谷 草志,0
https://system-kanji.com/services/10570,沖縄県ソフトウェア事業協同組合,,,,http://www.softokinawa.net/,〒 900-0015 沖縄県那覇市久茂地1丁目2番20号 株式会社 国建システム内,幸地 長秀,0
https://system-kanji.com/services/12668,Jトラストシステム株式会社,"8,000万円",2009年5月,,http://jtrustsystem.co.jp/,〒 105-0001 東京都港区虎ノ門1-7-12 虎ノ門ファーストガーデン11F,松本 英樹,0
https://system-kanji.com/services/11020,有限会社シースリー,,1997年3月12日,,http://www.c-3.jp/,〒 509-5122 岐阜県土岐市土岐津町土岐口863-1,加藤康幸,0
https://system-kanji.com/services/11209,日本リブライン株式会社,"23,100,000円",2014年9月1日,13名(2020年7月現在),https://livline.jp/,〒 541-0042 大阪府大阪市中央区今橋4丁目3番18号 HK今橋ビル10階,,0
https://system-kanji.com/services/11098,株式会社ｉｎｃｌｕｄｅｄ,"3,000,000円",2017年1月4日,2人,https://included.co.jp,〒 170-0004 東京都豊島区北大塚１−１９−１２ コルティス大塚ビル５Ｆ,,0
https://system-kanji.com/services/13908,キャロットソフトウェア株式会社,"4,000万円（振込資本金）",1988年3月4日,68名（2020年4月現在),http://www.carrotsoftware.co.jp/,〒 160-0023 東京都新宿区西新宿7-20-1住友不動産西新宿ビル31階,後藤 正,0
https://system-kanji.com/services/11157,NewIT株式会社,600万円,2018年9月4日,,http://newit.co.jp/,〒 103-0027 東京都中央区日本橋二丁目1番17号丹生ビル2階,グエン フウ サン,0
https://system-kanji.com/services/13633,株式会社セキュアアウルズ,"2,150万円",2010年09月01日,46名,http://secureowls.com/,〒 101-0025 東京都千代田区神田佐久間町4-14 ニューイワサキビル7F,土屋 信彦,0
https://system-kanji.com/services/16393,アンカードシステムズ株式会社,"13,990,682円（利益剰余金を含む。2021年6月30日現在）",2001年7月,,https://anchored.systems/,〒 006-0805 北海道札幌市手稲区新発寒5条7丁目6-10,大坂 敏郎,0
https://system-kanji.com/services/10143,株式会社アプリズム,2000万円,2011年11月1日,100名,https://apprhythm.co.jp/,〒 542-0076 大阪府大阪市中央区難波5-1-60 なんばスカイオ 27階 WeWork,"仙敷 久善,寒川 雅文",0
https://system-kanji.com/services/11090,インクレイブ株式会社,"40,000,000円",1997年10月1日,,http://www.incrave.co.jp/index.html,〒 980-0804 宮城県仙台市青葉区大町2-10-14 TAKAYUパークサイドビル5階,吉尾 徹,0
https://system-kanji.com/services/17188,ネット宮崎合同資会社,"5,000,000円",2004年1月,5人,https://www.netmiyazaki.com/,〒 885-0053 宮崎県都城市上東町3470-1,辻 秀行,0
https://system-kanji.com/services/17229,株式会社プライム,300万円,1997年2月5日,,https://prime97.co.jp/profile/,〒 370-0052 群馬県高崎市旭町46-2 高砂ビル6F-B,武内 奏将,0
https://system-kanji.com/services/17264,株式会社デジタルフォルン,"9,810万円",1961年4月,単体328名 (2024年1月16日現在、役員含む),https://www.vorn.co.jp/,〒 100-0013 東京都千代田区霞が関3-2-6東京倶楽部ビルディング9階,木村岳洋,0
https://system-kanji.com/services/17270,株式会社シアスタ,"1,000万円",1991年11月,50名,https://www.c-aster.co.jp/,〒 850-0063 長崎県長崎市飽の浦町5-7 菱興ビル別館3F,下田 哲,0
https://system-kanji.com/services/17326,株式会社クララオンライン,"100,000,000円",1998年5月22日,267名（※グループ連結 ※2023年10月末現在、常勤役員を除く）,https://www.clara.co.jp/,〒 108-0073 東京都港区三田三丁目14番10号 三田3丁目MTビル8階,家本 賢太郎,0
https://system-kanji.com/services/10201,株式会社FUSIONIA（フュージョニア）,13000万円,1989年6月1日,,http://www.fusionia.jp/,〒 160-0023 東京都新宿区西新宿7-4-7 イマス浜田ビル 7F,細井 伸浩,0
https://system-kanji.com/services/10062,株式会社コムウェイ,"2,500万円",2001年8月17日,61名,http://www.com-way.co.jp,〒 541-0054 大阪府大阪市中央区南本町3丁目6番14号 イトゥビル 8階,種田 真吾,0
https://system-kanji.com/services/10810,株式会社アイソプラ,"1,000万円",,70名,https://isopra.co.jp/,〒 101-0054 東京都千代田区神田錦町三丁目19番地 廣瀬第2ビル 4階,寺村 淳士,0
https://system-kanji.com/services/10057,ソフトヒューベリオン株式会社,"2,000万円",2008年7月7日,,http://soft-hyperion.com/,〒 101-0025 東京都千代田区神田佐久間町1-11 9階,経塚 真裕,0
https://system-kanji.com/services/10004,株式会社レリパ（RELIPA JSC),,2016年,,https://relipasoft.com/,〒 151-0063 東京都渋谷区富ヶ谷1-14-14スタンフォードアネックスビル3F,TRAN XUAN DUC,0
https://system-kanji.com/services/17297,株式会社ダブルスタンダード,,,,https://double-std.com/,〒 107-0062 東京都港区南青山2-2-3 ヒューリック青山外苑東通ビル4F,清水 康裕,0
https://system-kanji.com/services/16528,ピクオス株式会社,"1,810万円",1984年3月1日,,http://www.pyxos-jk.co.jp/,〒 890-0053 鹿児島県鹿児島市中央町18番地1 南国センタービル,濱田 幸弘,0
https://system-kanji.com/services/16500,株式会社プライマリーソフト,１，０００万円,1987年5月,6名,http://www.primary-s.co.jp,〒 214-0038 神奈川県川崎市多摩区生田７－１０－６ パインワン生田１０１,横山 憲雄,0
https://system-kanji.com/services/16456,株式会社クリックモア,,2011年9月,,http://www.osaeru.net/,〒 542-0081 大阪府大阪市中央区南船場3-2-28511号,朝倉 寛,0
https://system-kanji.com/services/16382,ノーラックス株式会社,"10,000,000円",1996年8月1日,,http://www.norax.co.jp/,〒 162-0845 東京都新宿区市谷本村町2-6-902,那須野 秀樹,0
https://system-kanji.com/services/16431,株式会社オンライン,"1,000,000円",2007年10月,,http://www.online-inc.jp/,〒 460-0011 愛知県名古屋市中区大須4-1-18 セイジョウビル2F,織田 秀作,0
https://system-kanji.com/services/16386,株式会社エヌ・エス・アイ,"2,000万円",1996年8月15日,10名,http://www.nsi.co.jp,東京都新宿区新宿2-1-8 新宿フロントビル８階,大内 太郎,0
https://system-kanji.com/services/16352,株式会社日本プログラムシステム,"1,000万円",,32名（令和02年04月現在）,http://www.nihonps.co.jp/,〒 180-0005 東京都武蔵野市御殿山1丁目6番1号 サンプラザ吉祥寺601号,成田 泰三,0
https://system-kanji.com/services/16341,ネクステリア株式会社,,2003年9月,,http://www.nexteria.co.jp/,〒 108-0014 東京都港区芝4-5-12三田HT9F,森本 耕司,0
https://system-kanji.com/services/16320,ネットワンパートナーズ株式会社,4億円,2008年11月4日,234名（2022年4月現在）,http://www.netone-pa.co.jp/,〒 100-7026 東京都千代田区丸の内2-7-2 JPタワー,田中 拓也,0
https://system-kanji.com/services/16318,株式会社テイ・アイ・シイ,1億円,1984年8月,,https://www.net-tic.co.jp/,〒 453-0801 愛知県名古屋市中村区太閤三丁目1番18号 名古屋KSビル11Ｆ,竹内 誠,0
https://system-kanji.com/services/16293,ナシュア・ソリューションズ株式会社,"5,100万円（2018年9月現在）",2001年12月,,http://www.nassua.co.jp/,〒 160-0022 東京都新宿区新宿1丁目29番4号 横山ビル4F,実藤 亨,0
https://system-kanji.com/services/16255,株式会社エムシス,"3,000,000.-",2001年9月27日,,http://www.msis-net.com,〒 158-0083 東京都世田谷区奥沢６－２７－２ アーバンＳＫビル５Ｆ,秋山 幸久,0
https://system-kanji.com/services/16240,株式会社セカンドアップ,,2001年7月7日,,http://www.2up-web.com/,奈良県香芝市逢坂6丁目753-4-101,植梶 茂,0
https://system-kanji.com/services/16239,フォーザピープル株式会社,,,,http://forthepeople.jp/,奈良県大和郡山市筒井町571-8 富士ハイツ207号室,,0
https://system-kanji.com/services/16182,ABANY株式会社,,2009年5月1日,,http://www.abany.co.jp/,〒 680-0404 鳥取県八頭郡八頭町 見槻中154番地2 隼Lab. 3-C,木原 真,0
https://system-kanji.com/services/16165,株式会社Preferred Networks,,2014年3月26日,,https://www.preferred-networks.jp/,東京都千代田区大手町1-6-1大手町ビル（受付3階）,西川 徹,0
https://system-kanji.com/services/16069,株式会社エフプレイン,"80,000,000円",2006年6月1日,,http://www.f-plain.co.jp/,〒 106-0031 東京都港区西麻布3-20-16 西麻布アネックスビル 6F,立久 井広,0
https://system-kanji.com/services/15448,株式会社 千葉システムコンサルタント,,1992年3月10日,,https://www.cscinfo.co.jp/,〒 260-0021 千葉県千葉市中央区新宿2-5-16 LKパークビル3F,樋口 芳彦,0
https://system-kanji.com/services/15444,株式会社DGインデックス,"3,000,000円",2006年11月,,https://www.dg-index.jp/,滋賀県守山市古高町341-1 富綜ビル205,田村 俊之,0
https://system-kanji.com/services/15788,南国アールスタジオ株式会社,"33,483,800円",2020年1月,,https://nangokrstudios.jp/,〒 150-0001 東京都渋谷区神宮前2丁目6番7号 神宮前ファッションビル 3階,秦 勝敏,0
https://system-kanji.com/services/15674,株式会社ソフトウェアプロダクツ,"22,100,000円",2008年11月,20名,https://www.swp-ltd.co.jp/,〒 222-0033 神奈川県横浜市港北区新横浜2-7-19 竹生第2ビル 4F,清野 朋春,0
https://system-kanji.com/services/10059,株式会社フィルイン,100万円,2016年9月1日,,https://www.fillin-inc.com/,〒 370-0069 群馬県高崎市飯塚町147-4 第2ニトBLD203号室,松島 祐也,0
https://system-kanji.com/services/15530,株式会社情報戦略研究所,３０００万円,1985年4月11日,50名,https://www.isl-net.co.jp/,〒 399-0014 長野県松本市平田東2丁目19番19号,宮下 敏雄,0
